OJ,Problem Number,Problem Title,AC Users,Try Users,AC Submission,All Submission
POJ,2167,Irrelevant Elements,360,456,612,2467
POJ,2166,Heapsort,504,569,708,1326
POJ,2165,Gunman,321,418,494,1362
POJ,2163,Easy Trading,835,928,1080,2444
POJ,2164,Find the Border,103,127,163,654
POJ,2161,Chandelier,279,335,429,1058
POJ,2162,Document Indexing,122,170,161,858
POJ,2158,A Difficult Mathematics Problem,95,123,131,328
POJ,2160,Box,1220,1425,1469,4045
POJ,2157,Maze,898,1008,1255,3992
POJ,2156,National Day Celebration,83,125,185,428
POJ,2153,Rank List,1919,2376,3787,11260
POJ,2152,Fire,504,541,859,1585
POJ,2154,Color,1524,1698,3465,10696
POJ,2159,Ancient Cipher,8337,9333,11544,35426
POJ,2150,Crossing Prisms,49,74,62,181
POJ,2149,Inherit the Spheres,104,122,143,371
POJ,2155,Matrix,5231,5751,10740,29417
POJ,2151,Check the difficulty of problems,1931,2040,3375,7900
POJ,2148,Color the Map,181,232,257,834
POJ,2145,Pathological Paths,137,151,161,291
POJ,2144,Leaky Cryptography,288,305,333,456
POJ,2147,Dice Puzzle,86,106,109,241
POJ,2146,Confusing Login Names,254,305,394,1149
POJ,2142,The Balance,1833,1991,3211,7302
POJ,2143,Make a Sequence,261,282,313,506
POJ,2141,Message Decowding,6118,6322,7310,13069
POJ,2138,Travel Games,1115,1242,1586,4392
POJ,2139,Six Degrees of Cowvin Bacon,1897,1973,2872,6119
POJ,2137,Cowties,837,928,1126,3265
POJ,2140,Herd Sums,8142,8449,10769,18409
POJ,2135,Farm Tour,3178,3443,6873,17735
POJ,2136,Vertical Histogram,7740,8113,9597,20159
POJ,2134,Traffic Lights,120,178,150,692
POJ,2133,Cow Imposters,379,449,483,1809
POJ,2132,Cow Math,477,548,603,1715
POJ,2131,Key Insertion,223,335,554,2377
POJ,2130,Jogging,24,44,41,392
POJ,2129,Invariant Polynomials,100,122,124,315
POJ,2128,Highways,799,868,1115,2933
POJ,2127,Greatest Common Increasing Subsequence,1503,2013,3179,12194
POJ,2125,Destroying The Graph,1372,1498,2747,8493
POJ,2126,Factoring a Polynomial,1084,1132,1401,2732
POJ,2124,Crankshaft,141,196,211,838
POJ,2123,Artinals,15,28,35,264
POJ,2122,Japan Plotter Driver,228,246,276,623
POJ,2120,Herbalists,29,40,59,115
POJ,2121,Inglish-Number Translator,1697,1879,2182,5542
POJ,2119,God of the Vile Baskers,104,139,321,1011
POJ,2118,Firepersons,290,311,512,1153
POJ,2117,Electricity,917,1018,1843,5642
POJ,2116,Death to Binary?,435,510,604,1968
POJ,2114,Boatherds,443,500,984,3001
POJ,2113,Agents,66,95,106,437
POJ,2111,Millenium Leapcow,561,641,784,2090
POJ,2115,C Looooops,3995,4522,8193,28561
POJ,2110,Mountain Walking,1058,1220,1552,4797
POJ,2112,Optimal Milking,2911,3125,6552,18358
POJ,2109,Power of Cryptography,9186,9619,12910,25810
POJ,2108,Lazy Pianist,187,252,240,1460
POJ,2107,Gear Profiles,67,106,110,366
POJ,2106,Boolean Expressions,955,1103,1437,4641
POJ,2103,Jackpot,135,191,238,1089
POJ,2105,IP Address,9692,10028,11597,20089
POJ,2102,Incredible! Impossible!,119,171,222,752
POJ,2104,K-th Number,7399,9061,20969,59993
POJ,2101,Honey and Milk Land,1563,1640,1839,3349
POJ,2100,Graveyard Design,948,1165,1882,7572
POJ,2298,Great Circle,71,100,88,309
POJ,2296,Map Labeler,424,468,684,2051
POJ,2297,Balanced Chemical Equations,68,93,92,247
POJ,2295,A DP Problem,953,1080,1147,3684
POJ,2294,Unfoldung,40,59,49,290
POJ,2290,House Numbers,206,247,256,1016
POJ,2293,"Hey, Pay Day!",34,48,41,117
POJ,2292,Optimal Keypad,284,338,337,674
POJ,2288,Islands and Bridges,1490,1675,2929,11235
POJ,2291,Rotten Ropes,3060,3169,3494,5381
POJ,2289,Jamie's Contact Groups,1259,1415,2711,8095
POJ,2287,Tian Ji -- The Horse Racing,2731,3333,4688,15174
POJ,2299,Ultra-QuickSort,10968,12387,23598,63275
POJ,2285,The Floor Bricks,110,130,204,464
POJ,2284,That Nice Euler Circuit,397,478,651,2039
POJ,2286,The Rotation Game,1067,1209,2207,6528
POJ,2281,Link and Pop -- the Block Game,107,150,141,595
POJ,2283,Different Digits,422,577,740,2749
POJ,2280,Amphiphilic Carbon Molecules,309,386,559,1623
POJ,2282,The Counting Problem,1644,1918,2426,4732
POJ,2279,Mr. Young's Picture Permutations,413,451,581,1174
POJ,2278,Histology Assistant,40,62,57,174
POJ,2277,Region Filling,48,89,63,362
POJ,2276,Model Rocket Height,333,363,453,793
POJ,2275,Flipping Pancake,547,623,709,1562
POJ,2274,The Race,470,650,818,3978
POJ,2273,An Excel-lent Problem,934,984,1179,1839
POJ,2272,Bullseye,1880,1966,2502,5234
POJ,2271,HTML,1766,1948,2376,7147
POJ,2270,Quadtree II or: Florida Jones strikes back,174,183,197,386
POJ,2268,Euro Cup 2000,91,107,121,226
POJ,2269,Friends,459,487,605,1347
POJ,2266,Quadtree,267,294,337,994
POJ,2264,Advanced Fruits,843,906,1125,2310
POJ,2267,From Dusk till Dawn or: Vladimir the Vampire,316,352,498,1612
POJ,2265,Bee Maja,607,638,710,1120
POJ,2263,Heavy Cargo,1577,1664,2489,4806
POJ,2262,Goldbach's Conjecture,11019,11792,17745,46566
POJ,2261,France '98,643,674,734,1173
POJ,2259,Team Queue,942,1075,1780,5184
POJ,2258,The Settlers of Catan,658,687,856,1306
POJ,2260,Error Correction,3442,3570,4209,6668
POJ,2257,Balancing Bank Accounts,413,440,477,995
POJ,2256,Artificial Intelligence?,593,631,690,1484
POJ,2252,Equation Solver,315,346,380,702
POJ,2254,Globetrotter,364,421,494,1475
POJ,2250,Compromise,2538,2723,3851,9024
POJ,2255,Tree Recovery,6270,6467,9490,15347
POJ,2251,Dungeon Master,5947,6400,14273,37331
POJ,2253,Frogger,7210,7848,15576,48893
POJ,2248,Addition Chains,1459,1533,2833,5273
POJ,2249,Binomial Showdown,4404,4856,6147,20043
POJ,2246,Matrix Chain Multiplication,1275,1369,1549,2531
POJ,2247,Humble Numbers,3911,4117,5029,10770
POJ,2245,Lotto,3533,3621,4397,6965
POJ,2244,Eeny Meeny Moo,1894,1957,2405,3482
POJ,2242,The Circumference of the Circle,4179,4350,5271,8977
POJ,2241,The Tower of Babylon,1099,1152,1426,2553
POJ,2243,Knight Moves,4783,4985,8110,14508
POJ,2238,Computer Basketball Game,78,104,147,531
POJ,2240,Arbitrage,5268,5523,10362,24492
POJ,2237,Can 1 Marine win 2 Zerglings?,36,62,67,427
POJ,2239,Selecting Courses,3239,3395,4880,10821
POJ,2235,Triangularize the Convex Hull,31,55,63,313
POJ,2236,Wireless Network,5273,5599,12704,30576
POJ,2233,GAME AGAIN!,124,170,166,544
POJ,2232,New Stone-Forfex-Cloth Game,467,551,547,1328
POJ,2234,Matches Game,4534,4775,6142,10533
POJ,2228,Naptime,752,846,1085,2738
POJ,2230,Watchcow,1937,2082,3653,8405
POJ,2231,Moo Volume,4480,4975,6861,22650
POJ,2227,The Wedding Juicer,999,1112,1552,3442
POJ,2229,Sumsets,4744,5150,7771,19894
POJ,2226,Muddy Fields,2497,2714,4055,10899
POJ,2224,Missing Piece 2001,48,67,58,174
POJ,2225,Asteroids!,970,1061,1265,3400
POJ,2223,Get Out 'Da Way!,37,51,55,178
POJ,2222,Deeper Blue,143,211,181,569
POJ,2221,Frogger's For Dinner,74,80,88,156
POJ,2220,Treasure Hunters,150,159,183,311
POJ,2219,Manifest Destiny,45,60,68,247
POJ,2216,Roulette,55,67,65,222
POJ,2217,Secretary,292,327,607,1482
POJ,2218,Does This Make Me Look Fat?,958,1031,1204,2598
POJ,2215,Parliament,580,597,755,1145
POJ,2214,Regions,104,115,124,235
POJ,2213,Code,109,117,142,222
POJ,2212,Cavern,80,89,105,225
POJ,2211,Photograph,208,219,259,381
POJ,2210,Metric Time,615,713,870,2777
POJ,2209,The King,3405,3518,4105,7590
POJ,2208,Pyramids,694,814,1049,3160
POJ,2207,Intuitionistic Logic,18,57,62,518
POJ,2206,Magic Multiplying Machine,167,201,272,771
POJ,2205,Self-Replicating Numbers,139,167,235,683
POJ,2204,Commuter train,89,115,132,456
POJ,2202,Strange Graph,95,137,154,760
POJ,2203,Patience,64,87,84,141
POJ,2201,Cartesian Tree,866,1009,1518,3830
POJ,2200,A Card Trick,279,339,335,805
POJ,2399,A Mayor Problem,27,54,56,176
POJ,2397,Spiderman,522,604,679,1788
POJ,2398,Toy Storage,2148,2224,3574,5970
POJ,2394,Checking an Alibi,1861,1980,2645,7201
POJ,2396,Budget,1404,1538,3025,8060
POJ,2393,Yogurt factory,3367,3500,5818,11435
POJ,2395,Out of Hay,3982,4238,7050,17889
POJ,2392,Space Elevator,3206,3350,5820,12246
POJ,2391,Ombrophobic Bovines,1817,2125,4244,19674
POJ,2389,Bull Math,5657,5944,7846,15290
POJ,2390,Bank Interest,7928,8121,9632,16053
POJ,2387,Til the Cows Come Home,6941,7505,19976,58632
POJ,2384,Harder Sokoban Problem,230,262,361,866
POJ,2385,Apple Catching,3914,4173,6438,13236
POJ,2383,Circle Drawing,181,303,355,2316
POJ,2388,Who's in the Middle,14745,15237,25006,43238
POJ,2382,Radio Coverage,139,171,258,968
POJ,2381,Random Gap,944,1136,1477,5497
POJ,2380,Sales Report,378,475,597,2038
POJ,2379,ACM Rank Table,905,1109,1369,5229
POJ,2386,Lake Counting,10916,11437,18364,36942
POJ,2378,Tree Cutting,2017,2118,2933,4792
POJ,2376,Cleaning Shifts,3288,3762,6051,24180
POJ,2377,Bad Cowtractors,3524,3695,6692,16430
POJ,2374,Fence Obstacle Course,602,694,940,2597
POJ,2375,Cow Ski Area,605,697,999,3787
POJ,2372,D++ Again,139,171,195,546
POJ,2373,Dividing the Path,876,985,1741,4961
POJ,2368,Buttons,681,790,1067,3845
POJ,2369,Permutations,1249,1323,1762,3236
POJ,2371,Questions and answers,4499,4679,6081,11498
POJ,2367,Genealogical tree,2360,2442,3982,6048
POJ,2370,Democracy in danger,2166,2220,2548,3437
POJ,2366,Sacrament of the sum,599,650,1111,2488
POJ,2365,Rope,2031,2196,2600,7409
POJ,2364,Faucet Flow,92,139,120,415
POJ,2360,Trains,46,68,53,192
POJ,2361,Tic Tac Toe,730,835,882,2339
POJ,2359,Questions,442,504,634,1670
POJ,2363,Blocks,3007,3174,3811,7790
POJ,2358,Queens in peaceful positions,302,357,574,1225
POJ,2362,Square,3900,4574,8558,24988
POJ,2357,Labyrinth,266,291,299,586
POJ,2356,Find a multiple,2287,2461,3638,8371
POJ,2353,Ministry,1017,1151,1626,5035
POJ,2354,Titanic,394,470,595,2387
POJ,2355,Railway tickets,657,714,1101,3094
POJ,2352,Stars,9604,10296,21210,49144
POJ,2351,Time Zones,570,688,723,2568
POJ,2345,Central heating,224,267,314,684
POJ,2347,Equations,129,189,162,799
POJ,2348,Euclid's Game,2843,3099,3952,9649
POJ,2346,Lucky tickets,1745,1826,2241,3385
POJ,2344,Nikifor,76,90,107,207
POJ,2350,Above Average,6988,7298,8244,15853
POJ,2349,Arctic Network,3096,3384,6966,22535
POJ,2343,Airline company,95,122,140,420
POJ,2342,Anniversary party,2754,2869,5292,9190
POJ,2340,Memory management,156,189,301,719
POJ,2341,Spell checker,212,261,249,740
POJ,2339,"Rock, Scissors, Paper",1819,1904,2423,4176
POJ,2338,Basic,183,277,235,954
POJ,2332,"One is good, but two is better",106,126,143,353
POJ,2335,Temple of Dune,161,189,191,585
POJ,2330,Advanced ASCII Cubes,290,359,357,702
POJ,2337,Catenyms,1593,1974,3216,12420
POJ,2333,Beach cut,118,181,193,929
POJ,2336,Ferry Loading II,1472,1588,2036,4053
POJ,2331,Water pipe,372,459,704,2477
POJ,2334,Simple prefix compression,567,628,813,1860
POJ,2329,Nearest number - 2,854,1029,1319,4246
POJ,2327,Dumb Bones,129,138,195,336
POJ,2328,Guessing Game,4506,4885,5388,15411
POJ,2326,Major Scales,186,220,236,400
POJ,2325,Persistent Numbers,1298,1467,1778,3786
POJ,2323,PERMS,500,534,680,1354
POJ,2322,PLANKS,82,93,109,320
POJ,2324,Intellectual Property,53,66,71,149
POJ,2321,GYM,221,246,231,404
POJ,2320,SHEET,104,124,139,335
POJ,2319,COMPRESS,83,121,133,479
POJ,2317,SHAKE,256,282,293,588
POJ,2315,Football Game,83,108,112,325
POJ,2314,POJ language,54,71,77,387
POJ,2318,TOYS,3930,4133,7799,16256
POJ,2316,SPIN,2900,3056,3369,6516
POJ,2313,Sequence,1172,1443,1552,3925
POJ,2312,Battle City,1776,1976,3058,9210
POJ,2311,Cutting Game,941,1126,1701,4659
POJ,2310,Cubic Tick-Tack-Toe,40,78,112,914
POJ,2308,Dearboy's Puzzle,139,215,309,1486
POJ,2306,Genealogical Research,80,95,84,273
POJ,2307,Treasure Map,70,85,83,212
POJ,2309,BST,4681,4832,6327,10340
POJ,2305,Basic remains,1712,1860,2327,5454
POJ,2304,Combination Lock,2638,2754,2974,4861
POJ,2303,Russian Dolls,225,300,328,1304
POJ,2302,Traditional BINGO,498,541,560,1157
POJ,2300,Up the Ante,59,97,78,252
POJ,2301,Beat the Spread!,8032,8317,9126,18975
POJ,2497,Strategies,1094,1162,1336,4332
POJ,2496,Military Recruit,443,482,563,1161
POJ,2499,Binary Tree,2561,2696,3353,7322
POJ,2498,StuPId,3151,3297,3684,7012
POJ,2490,Pimp My Ride,354,427,484,1602
POJ,2489,Line Segments,175,277,276,1588
POJ,2494,Acid Text,131,162,227,925
POJ,2495,Incomplete chess boards,1268,1304,1535,2511
POJ,2491,Scavenger Hunt,1229,1293,1709,3102
POJ,2493,Rdeaalbe,340,424,479,1927
POJ,2487,Stamps,3210,3347,3741,7903
POJ,2492,A Bug's Life,6096,6807,12754,39223
POJ,2488,A Knight's Journey,8419,9053,15955,46854
POJ,2486,Apple Tree,1805,2071,3674,10937
POJ,2483,Greatest Common Subtree,103,118,161,370
POJ,2477,Help the problem setter,128,159,161,419
POJ,2484,A Funny Game,2680,2825,3806,6080
POJ,2480,Longge's problem,1532,1785,2900,8663
POJ,2476,Game schedule required,179,241,213,646
POJ,2482,Stars in Your Window,1494,1669,3425,12490
POJ,2475,Any fool can do it,418,476,585,1555
POJ,2478,Farey Sequence,3393,3813,6885,17187
POJ,2481,Cows,3278,3611,6797,19999
POJ,2474,European railroad tracks,174,214,246,855
POJ,2485,Highways,8517,8921,14914,32800
POJ,2479,Maximum sum,8039,8862,12967,41502
POJ,2473,Decorate the wall,279,321,362,952
POJ,2472,106 miles to Chicago,1531,1639,2269,5156
POJ,2471,Bullshit Bingo,498,553,686,1982
POJ,2469,Stack 'em Up,347,416,399,1060
POJ,2470,Ambiguous permutations,3022,3103,3780,6399
POJ,2468,Adventures in Moving - Part V,66,94,85,330
POJ,2467,Snow Clearing,311,344,385,862
POJ,2466,Pairsumonious Numbers,416,467,510,1021
POJ,2465,Adventures in Moving - Part IV,589,678,883,2517
POJ,2464,Brownie Points II,474,554,843,2626
POJ,2463,Bungee Jumping,527,563,661,1481
POJ,2461,Magic Bitstrings,213,240,293,672
POJ,2462,Cutting a polygon,162,213,246,833
POJ,2460,Brownie Points I,758,785,877,1380
POJ,2458,Rigging the Bovine Election,593,691,817,1902
POJ,2459,Feed Accounting,1168,1225,1354,2484
POJ,2457,Part Acquisition,1361,1476,2083,4941
POJ,2455,Secret Milking Machine,1798,1992,3625,12417
POJ,2454,Jersey Politics,946,1099,1488,5852
POJ,2456,Aggressive cows,3796,4001,7554,15762
POJ,2453,An Easy Problem,3933,4137,5014,8381
POJ,2452,Sticks Problem,1488,1947,2897,10857
POJ,2451,Uyuw's Concert,1189,1294,3801,10402
POJ,2450,A New Kind of Chess,36,50,56,323
POJ,2448,A New Operating System,67,142,119,1223
POJ,2449,Remmarguts' Date,3233,3584,8486,31090
POJ,2447,RSA,363,463,841,3699
POJ,2445,Squares,94,173,328,946
POJ,2444,Partition a Matrix,377,446,571,2132
POJ,2446,Chessboard,3091,3396,6059,19213
POJ,2442,Sequence,1448,1780,3251,9774
POJ,2443,Set Operation,712,799,1418,3436
POJ,2441,Arrange the Bulls,1046,1186,1975,5140
POJ,2439,Disconnect the Orange!?,68,90,181,428
POJ,2440,DNA,1086,1230,1458,3726
POJ,2438,Children's Dining,354,843,716,4621
POJ,2437,Muddy roads,1067,1151,1515,3297
POJ,2436,Disease Management,1385,1502,2393,5018
POJ,2435,Navigating the City,445,480,555,1006
POJ,2434,Waves,157,177,187,467
POJ,2433,Landscaping,342,385,460,1130
POJ,2430,Lazy Cows,701,812,1050,2744
POJ,2432,Around the world,232,276,311,857
POJ,2431,Expedition,2944,3471,5271,18067
POJ,2429,GCD & LCM Inverse,1120,2054,3071,16602
POJ,2428,Surface Reconstruction,43,56,66,159
POJ,2427,Smith's Problem,228,275,367,912
POJ,2426,Remainder,386,547,652,3311
POJ,2425,A Chess Game,1002,1076,1675,4127
POJ,2423,The Parallel Challenge Ballgame,33,49,43,191
POJ,2424,Flo's Restaurant,713,857,940,2980
POJ,2422,The Wolves and the Sheep,41,77,98,457
POJ,2417,Discrete Logging,1256,1350,2884,6482
POJ,2419,Forests,1888,2112,2399,6118
POJ,2415,Hike on a Graph,520,574,781,1761
POJ,2420,A Star not a Tree?,1524,1641,3467,7614
POJ,2416,Return of the Jedi,51,63,82,192
POJ,2421,Constructing Roads,5896,6352,11032,25289
POJ,2412,Equidistance,123,151,147,318
POJ,2414,Phylogenetic Trees Inherited,223,252,326,530
POJ,2418,Hardwood Species,4867,5327,9745,25351
POJ,2410,Simple Computers,612,710,723,2214
POJ,2413,How many Fibs?,3119,3456,4341,12034
POJ,2411,Mondriaan's Dream,4914,5144,10161,17711
POJ,2409,Let it Bead,2801,2891,4083,6099
POJ,2404,Jogging Trails,655,721,992,2473
POJ,2408,Anagram Groups,831,1027,1559,5464
POJ,2401,Street Polygon,14,76,22,231
POJ,2402,Palindrome Numbers,1206,1415,1509,3959
POJ,2400,"Supervisor, Supervisee",488,583,799,2852
POJ,2407,Relatives,4777,5153,7696,15206
POJ,2403,Hay Points,3617,3738,4101,6449
POJ,2405,Beavergnaw,3741,3827,4261,6496
POJ,2406,Power Strings,10396,11271,21416,51315
POJ,2598,Match Throwing Game,247,316,308,991
POJ,2599,A funny game,528,579,923,2189
POJ,2597,Line Segment Erase,334,395,430,1484
POJ,2595,Min-Max,265,351,534,2306
POJ,2596,Dice Stacking,304,406,384,1535
POJ,2592,Standard Point System,102,126,202,762
POJ,2589,Snap,178,215,221,552
POJ,2588,Snakes,261,293,430,1312
POJ,2587,Airline Hub,494,611,651,1964
POJ,2594,Treasure Exploration,2118,2354,3621,8822
POJ,2585,Window Pains,847,941,1153,2291
POJ,2582,Finding Nemo,195,227,207,444
POJ,2584,T-Shirt Gumbo,1122,1169,1651,3464
POJ,2580,The Door/Key Problem,154,183,199,638
POJ,2590,Steps,2991,3178,3725,8133
POJ,2593,Max Sequence,5670,6136,7513,17988
POJ,2583,Series Determination,3878,3982,4230,6408
POJ,2581,Exact Change Only,703,807,906,2645
POJ,2591,Set Definition,3349,3542,4585,9763
POJ,2586,Y2K Accounting Bug,5341,5513,7977,15907
POJ,2579,Blurred Vision,1375,1419,1582,2197
POJ,2577,Interpreter,572,645,736,2159
POJ,2578,Keep on Truckin',5706,5766,6434,8480
POJ,2574,Saskatchewan,95,149,215,839
POJ,2576,Tug of War,1417,1902,2594,9310
POJ,2573,Bridge,1019,1206,1396,4087
POJ,2572,"Hard to Believe, but True!",1829,1929,2090,3660
POJ,2569,Etaoin Shrdlu,572,600,690,1370
POJ,2571,Global Roaming,321,353,394,751
POJ,2570,Fiber Network,1130,1216,1698,3755
POJ,2575,Jolly Jumpers,4284,4752,5358,17725
POJ,2568,Decode the Tree,480,529,607,1522
POJ,2567,Code the Tree,788,899,1124,2862
POJ,2566,Bound Found,765,859,1506,4744
POJ,2565,Average is not Fast Enough!,843,913,971,2174
POJ,2564,Edit Step Ladders,482,618,996,2695
POJ,2563,Demerit Points,150,176,169,462
POJ,2557,Fold,111,138,154,344
POJ,2561,Language Cardinality,160,235,261,1233
POJ,2562,Primary Arithmetic,3523,3754,4290,11716
POJ,2555,"Drink, on Ice",781,827,857,1425
POJ,2556,Edge,815,850,907,1328
POJ,2558,Genetic Code,466,522,667,1231
POJ,2560,Freckles,2913,3089,4170,8734
POJ,2559,Largest Rectangle in a Histogram,3997,4526,7391,22821
POJ,2554,Fixed Partition Contest Management,96,116,123,308
POJ,2553,The Bottom of a Graph,2587,2779,4684,11407
POJ,2552,Assistance Required,1352,1462,1657,2832
POJ,2551,Ones,5326,5540,6641,11828
POJ,2550,Zipf's Law,416,486,551,1821
POJ,2549,Sumsets,1799,2110,3233,11742
POJ,2547,No Tipping,207,246,337,899
POJ,2548,Subway,150,190,171,362
POJ,2544,PreQueL,37,67,48,248
POJ,2541,Binary Witch,408,462,585,1582
POJ,2542,Fool Game,50,90,68,270
POJ,2545,Hamming Problem,2414,2518,3082,6667
POJ,2546,Circular Area,1726,1839,2327,5972
POJ,2543,Spreadsheet,83,106,106,407
POJ,2540,Hotter Colder,760,837,1387,3506
POJ,2539,Division,455,542,660,2482
POJ,2538,WERTYU,3755,3925,4476,9386
POJ,2537,Tight words,1045,1111,1306,2788
POJ,2535,Very Simple Problem,1426,1508,1667,4473
POJ,2534,Falling cards,43,63,70,299
POJ,2536,Gopher II,2391,2531,3816,9179
POJ,2530,Tetris Alphabet,431,492,527,1295
POJ,2532,Burned Calendar,108,131,132,425
POJ,2529,Queuing at the doctors,108,139,178,501
POJ,2526,Center of symmetry,856,917,1146,2545
POJ,2527,Polynomial Remains,647,700,760,1354
POJ,2531,Network Saboteur,3263,3525,6572,13562
POJ,2525,Text Formalization,160,232,231,1156
POJ,2523,ASCII Labyrinth,78,105,153,334
POJ,2528,Mayor's posters,7208,8064,19729,68474
POJ,2533,Longest Ordered Subsequence,11575,12104,24733,55154
POJ,2522,Partitioning for fun and profit,236,307,301,962
POJ,2519,Cutting Necklace,75,189,173,1319
POJ,2520,DNA Sequence Alignment,70,509,290,2482
POJ,2518,Little guys' game,105,149,178,579
POJ,2517,Cover,20,39,25,171
POJ,2524,Ubiquitous Religions,8703,9182,17772,37306
POJ,2521,How much did the businessman lose,6428,6545,7190,11040
POJ,2515,Birthday Cake,239,321,413,1072
POJ,2516,Minimum Cost,2758,3004,6083,17297
POJ,2514,Ridiculous Addition,295,411,410,1915
POJ,2511,The Top Shelf,225,280,415,1443
POJ,2510,Tullia and Chocolate II,228,301,372,1767
POJ,2512,Chessboard in FEN,308,354,360,857
POJ,2513,Colored Sticks,4179,4873,9883,37712
POJ,2508,Conic distance,863,934,987,2361
POJ,2507,Crossed ladders,1507,1619,1973,5173
POJ,2509,Peter's smokes,6371,6723,7300,17705
POJ,2506,Tiling,3610,3762,4891,10510
POJ,2504,Bounding box,485,552,639,1582
POJ,2505,A multiplication game,2540,2723,3183,6352
POJ,2502,Subway,1661,1850,3653,11189
POJ,2501,Average Speed,1982,2123,2289,5089
POJ,2503,Babelfish,8776,9505,19274,45758
POJ,2500,Pia's Party,235,332,513,2210
POJ,2699,The Maximum Number of Strong Kings,632,673,1053,2298
POJ,2698,Servicing DVD Requests,359,454,505,1692
POJ,2694,A Simple Poker Game,583,634,721,1498
POJ,2691,Request for Proposal,222,248,276,591
POJ,2690,Yahtzee,137,168,192,537
POJ,2692,Australian Voting,342,431,421,1623
POJ,2693,Chocolate Chip Cookies,391,475,683,3034
POJ,2697,A Board Game,237,247,384,570
POJ,2695,Rick the Persistent Gnu,236,266,311,752
POJ,2688,Cleaning Robot,1061,1225,1946,5091
POJ,2696,A Mysterious Function,2425,2493,2838,4084
POJ,2689,Prime Distance,2531,2992,5208,19384
POJ,2687,Earth Observation with a Mobile Robot Team,46,72,88,296
POJ,2683,Ohgas' Fortune,589,625,777,1259
POJ,2686,Traveling by Stagecoach,793,881,1397,3579
POJ,2682,Tomato Automata,39,66,67,240
POJ,2684,Polygonal Line Search,589,648,1539,2483
POJ,2685,Numeral System,1532,1568,1735,2265
POJ,2681,Anagrammatic Distance,1955,2030,2422,4381
POJ,2680,Computer Transformation,1314,1565,1780,4697
POJ,2678,Mothy,103,164,208,997
POJ,2675,Songs,619,707,829,2108
POJ,2679,Adventurous Driving,301,372,487,1662
POJ,2674,Linear world,599,728,963,4244
POJ,2677,Tour,1370,1539,1996,4563
POJ,2676,Sudoku,5177,5690,10123,21242
POJ,2672,Hotkeys,165,266,294,1391
POJ,2671,Jimmy's Bad Day,319,490,462,1420
POJ,2669,Explore the Pirate's Cave,141,217,219,1130
POJ,2673,Kicc Wants to Move a Mountain!,1020,1211,1338,5123
POJ,2668,Defending Castle,812,1231,1244,5105
POJ,2670,The Sorcerer's Stone,213,346,302,1813
POJ,2667,Barber's problem,89,144,151,680
POJ,2666,Back to Mother Ship,699,876,809,2435
POJ,2664,Prerequisites?,2066,2132,2500,3977
POJ,2662,A Walk Through the Forest,687,792,969,2655
POJ,2665,Trees,6021,6238,6920,10614
POJ,2663,Tri Tiling,4232,4409,5465,10804
POJ,2661,Factstone Benchmark,1685,1850,2202,4622
POJ,2657,Comfort,748,867,877,2535
POJ,2659,Bomb Game,559,614,642,1505
POJ,2660,War on Weather,470,491,562,978
POJ,2655,Structural Equivalence,56,77,65,155
POJ,2658,Song,397,478,443,1615
POJ,2654,Rock-Paper-Scissors Tournament,747,838,1074,3183
POJ,2656,Unhappy Jinjin,7495,7599,8438,11524
POJ,2650,Spaghetti,44,61,55,159
POJ,2652,Ferry Loading III,248,306,307,952
POJ,2649,Factovisors,795,990,1099,4473
POJ,2651,So you want to be a 2,274,301,307,452
POJ,2653,Pick-up sticks,2673,2906,5212,13746
POJ,2648,CDVII,90,122,122,423
POJ,2646,The Trip,773,915,1045,3431
POJ,2647,Doublets,199,257,357,1001
POJ,2644,Maze,81,137,171,898
POJ,2645,Boastin' Red Socks,367,443,535,2141
POJ,2642,The Brick Stops Here,265,323,414,1344
POJ,2643,Election,1347,1431,2108,4506
POJ,2641,Billiard,753,793,861,1397
POJ,2639,Necklace Decomposition,290,352,357,917
POJ,2640,Playground,928,1032,1163,3025
POJ,2637,WorstWeather Ever,347,511,504,2393
POJ,2638,Kingdom,85,116,141,514
POJ,2635,The Embarrassed Cryptographer,2258,2617,4107,14970
POJ,2636,Electrical Outlets,6259,6345,7378,9856
POJ,2633,Funny Games,136,242,251,1164
POJ,2634,Nullary Computer,73,94,87,229
POJ,2631,Roads in the North,956,1039,1462,2963
POJ,2632,Crashing Robots,3394,3668,4646,10982
POJ,2630,Security Panel,125,179,314,897
POJ,2629,Common permutation,1404,1627,1739,5740
POJ,2628,Table Legs,254,302,314,801
POJ,2627,Gopher and hawks,578,635,798,2051
POJ,2626,Chess,842,936,1175,2559
POJ,2625,Coupons,240,256,280,486
POJ,2624,4th Point,1487,1687,1823,5218
POJ,2622,Convex hull,61,137,96,439
POJ,2623,Sequence Median,3084,3431,4941,17815
POJ,2621,Parallelepiped,42,65,63,227
POJ,2618,Cube in Labyrinth,121,163,158,580
POJ,2620,Minimal coverage,512,634,744,2469
POJ,2619,Delta-wave,662,718,783,1657
POJ,2617,Taxes,25,60,37,336
POJ,2616,Origami,111,123,140,280
POJ,2615,Suffidromes,244,339,316,1470
POJ,2614,Old Wine Into New Bottles,314,411,528,1747
POJ,2613,Choose and divide,1072,1329,1339,4140
POJ,2612,Mine Sweeper,2255,2442,2700,6989
POJ,2611,Gas Station Numbers,325,418,398,1322
POJ,2610,Dog & Gopher,1472,1579,1768,4202
POJ,2609,Ferry Loading,333,401,524,1852
